34795	19790919,	0000,	,	TS,	21.5N,	95.7W,	40,	1000,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34796	19790919,	0600,	,	TS,	21.3N,	95.6W,	35,	1001,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34797	19790919,	1200,	,	TS,	21.1N,	95.5W,	35,	1003,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34798	19790919,	1800,	,	TD,	21.1N,	95.3W,	30,	1005,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34799	19790920,	0000,	,	TD,	21.1N,	94.9W,	30,	1005,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34800	19790920,	0600,	,	TD,	21.1N,	94.5W,	30,	1005,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34801	19790920,	1200,	,	TD,	21.2N,	94.2W,	30,	1006,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34802	19790920,	1800,	,	TD,	21.2N,	93.7W,	30,	1006,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34803	19790921,	0000,	,	TD,	21.4N,	93.4W,	30,	1006,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34804	19790921,	0600,	,	TD,	21.7N,	93.1W,	30,	1007,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34805	19790921,	1200,	,	TD,	22.0N,	92.7W,	30,	1008,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34806	19790921,	1800,	,	TD,	22.3N,	92.3W,	30,	1009,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34807	19790922,	0000,	,	TD,	22.6N,	92.1W,	25,	1010,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34808	19790922,	0600,	,	TD,	23.0N,	91.7W,	20,	1011,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34809	19790922,	1200,	,	TD,	23.3N,	91.5W,	20,	1011,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34810	19790922,	1800,	,	TD,	23.8N,	91.0W,	20,	1011,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34811	19790923,	0000,	,	TD,	24.3N,	90.5W,	20,	1011,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34812	19790923,	0600,	,	TD,	24.8N,	90.1W,	20,	1011,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34813	19790923,	1200,	,	TD,	25.3N,	89.6W,	20,	1011,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34814	19790923,	1800,	,	TD,	25.4N,	88.8W,	20,	1011,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
